,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Name,Description,T.8Nve.Sp.OT1#3,T.8Nve.Sp.OT1#4,T.8Nve.Sp.OT1#5,T.8Eff.Sp.OT1.d5.VSVOva#1,T.8Eff.Sp.OT1.d5.VSVOva#2,T.8Eff.Sp.OT1.d5.VSVOva#4,T.8Eff.Sp.OT1.d6.VSVOva#1,T.8Eff.Sp.OT1.d6.VSVOva#3,T.8Eff.Sp.OT1.d6.VSVOva#4,T.8Eff.Sp.OT1.d8.VSVOva#2,T.8Eff.Sp.OT1.d8.VSVOva#3,T.8Eff.Sp.OT1.d8.VSVOva#4,T.8Eff.Sp.OT1.d15.VSVOva#3,T.8Eff.Sp.OT1.d15.VSVOva#4,T.8Mem.Sp.OT1.d45.VSVOva#1,T.8Mem.Sp.OT1.d45.VSVOva#2,T.8Mem.Sp.OT1.d45.VSVOva#3,T.8Mem.Sp.OT1.d106.VSVOva#2,T.8Mem.Sp.OT1.d106.VSVOva#3,T.8Eff.Sp.OT1.12hr.LisOva#1,T.8Eff.Sp.OT1.24hr.LisOva#1,T.8Eff.Sp.OT1.24hr.LisOva#2,T.8Eff.Sp.OT1.48hr.LisOva#1,T.8Eff.Sp.OT1.d6.LisOva#1,T.8Eff.Sp.OT1.d6.LisOva#2,T.8Eff.Sp.OT1.d6.LisOva#3,T.8Eff.Sp.OT1.d8.LisOva#1,T.8Eff.Sp.OT1.d8.LisOva#2,T.8Eff.Sp.OT1.d8.LisOva#3,T.8Eff.Sp.OT1.d10.LisOva#1,T.8Eff.Sp.OT1.d10.LisOva#2,T.8Eff.Sp.OT1.d10.LisOva#3,T.8Eff.Sp.OT1.d15.LisOva#1,T.8Eff.Sp.OT1.d15.LisOva#2,T.8Eff.Sp.OT1.d15.LisOva#3,T.8Mem.Sp.OT1.d45.LisOva#1,T.8Mem.Sp.OT1.d45.LisOva#3,T.8Mem.Sp.OT1.d100.LisOva#1,T.8Mem.Sp.OT1.d100.LisOva#3,T.8Mem.Sp.OT1.d100.LisOva#4,T.8Eff.Sp.tet.d8.LisOva#1,T.8Eff.Sp.tet.d8.LisOva#2,T.8Eff.Sp.tet.d45.LisOva#1,T.8Eff.Sp.tet.d45.LisOva#2
,10486029,Atpbd4,344.8103,336.6913,389.8593,140.1985,130.7588,183.2989,78.4155,88.5187,116.0168,141.7096,71.655,155.2896,113.143,169.1914,194.2075,170.3211,181.373,198.8349,167.735,468.4112,555.9101,480.9663,345.2578,187.0874,144.2297,158.2292,164.364,128.5266,85.4713,147.4619,101.5755,148.4297,160.8422,112.3354,179.0543,166.0329,222.0592,258.7425,332.4794,270.1105,110.0962,137.8992,247.5283,238.9491
,10489049,Rpl9,7330.3355,7134.3708,7267.6843,4306.9863,4527.1136,3822.0836,2981.8603,2857.1593,3535.3462,2653.3356,3234.3044,2863.8379,2367.1286,3849.0022,4558.0274,3655.7841,4278.1881,4840.1087,4127.057,7934.2567,8703.7156,7898.369,7986.6253,3883.7329,3897.0877,4168.0531,2969.2404,3708.6931,2867.4883,4045.1232,3593.026,2535.3699,2986.4644,3087.7199,3003.036,3255.9618,6528.6513,4875.354,8172.3339,7642.4948,5965.4397,6459.8576,7208.9942,5716.2945
,10489303,Rpl29,2884.4443,2847.4246,3045.6301,1644.9243,1651.6917,1460.0863,1439.6266,1364.0304,1492.5602,1325.5466,1688.6782,1500.989,1316.8279,1544.0794,2049.529,1636.5448,1988.4032,1707.8602,1648.0229,3284.6768,3589.4841,3429.9999,3649.8586,1801.2791,1530.4888,1507.5838,1672.397,1507.5081,1517.2976,1951.1746,1436.5389,1405.3666,1386.8026,1290.3525,1451.5378,1525.8097,2709.9327,1944.9239,3212.7508,3415.8875,2700.8781,2758.2195,2616.8349,2329.4842
,10489870,Gm11472,235.3586,240.9247,193.7287,110.3065,80.9874,95.0196,86.3539,80.9043,113.0688,89.2698,110.7383,95.0493,84.7469,105.7139,125.6324,123.9459,102.9942,124.0681,94.923,175.6114,154.3658,281.2813,185.9222,104.474,114.1881,110.9498,121.8604,107.8561,43.6526,106.7484,108.8736,64.2027,83.6469,68.7415,86.6568,95.8794,263.0131,97.3591,168.7489,246.6415,323.5369,278.4705,264.9275,275.3418
,10490078,Sumo1,366.2545,395.4903,345.1925,196.6372,192.2803,223.0773,125.6615,109.6674,149.7159,109.7799,125.3369,153.3571,79.8473,133.4366,155.6997,148.1555,174.6778,140.6196,143.362,360.8183,483.7694,574.3661,551.8602,274.0328,200.1467,206.417,169.6678,179.6181,163.5145,165.0194,164.5472,161.9351,111.4884,129.0507,162.8287,197.8542,395.5703,172.441,332.2478,396.8592,378.0642,399.7496,452.9284,416.9393
,10490824,Rpl29,2699.0059,2571.4413,2728.4593,1644.1742,1520.6835,1363.677,1385.7717,1351.2008,1428.2086,1164.7205,1744.6819,1464.3276,1300.2815,1467.6215,1915.2341,1594.7593,2054.912,1628.9314,1551.967,3300.8492,3747.9011,3766.2073,4097.354,1917.8085,1502.4443,1437.4119,1776.6688,1449.3652,1563.3034,1956.3561,1374.1548,1353.7586,1441.2424,1200.3207,1257.132,1320.6627,2531.5901,1975.6341,3169.0719,3439.004,2922.3103,2779.4876,2615.977,2320.366
,10491406,Ndufb5,712.9935,625.3309,629.6747,471.2947,525.2788,642.9491,281.7814,259.8077,375.2115,193.3085,279.6434,276.127,163.2177,282.9081,285.4796,237.5314,276.4718,209.6919,216.3901,695.0998,899.7178,1076.2776,1223.6791,578.2232,450.2052,572.3865,305.7425,361.8277,317.2595,381.49,264.1972,306.9459,267.5331,238.5254,296.3174,302.8864,681.8223,380.7561,533.6618,599.127,686.3992,704.8112,599.0244,511.2722
,10494271,Ctss,1498.8256,1561.3948,1196.2318,291.3532,341.2511,217.9555,179.2417,249.8247,411.4497,239.8067,302.8365,356.7016,164.8191,367.8724,326.3903,350.6533,581.0279,445.5381,362.2177,1054.2057,1267.1379,1301.5878,635.5013,346.5645,305.8191,243.7732,290.3391,249.6023,265.9199,334.2264,294.4069,190.6311,332.9456,196.9113,229.5631,210.2912,950.5094,372.4355,901.0778,1003.6714,1048.3419,1077.0876,1154.2278,873.2941
,10495147,Dennd2d,951.4977,951.6021,1251.804,231.1506,204.6764,267.4398,136.9032,206.1591,209.9973,220.0538,238.3641,257.7853,201.403,329.1857,382.6477,325.324,454.9446,397.5713,417.2395,716.5807,782.0631,702.0097,697.6947,261.9327,206.9275,300.3169,208.0039,256.458,212.0023,243.4244,289.7834,313.2377,239.5356,198.7315,331.4471,324.5512,387.7051,494.8344,658.4109,485.7802,259.7945,282.9736,492.6209,371.2871
,10495530,Dph5,769.067,833.2107,988.8617,241.4881,238.0866,226.0909,103.4864,152.9903,167.5893,198.3402,152.6867,174.7061,178.0923,298.606,356.8598,274.3808,367.6308,332.4816,367.7018,634.166,655.3384,522.574,495.7498,240.5514,211.4615,263.3936,176.5841,182.9499,155.2616,215.742,188.6949,226.4765,252.1653,133.6826,250.5347,260.9264,283.7168,433.1481,479.2905,424.2641,189.0126,223.8837,375.4145,435.355
,10497587,1600012F09Rik,174.1254,223.7974,199.8627,112.9033,101.2923,114.2678,70.3245,66.4056,76.3075,80.9704,88.883,82.2877,82.8138,105.3488,124.1288,117.4037,171.903,114.3058,141.5982,244.6372,264.8641,323.6279,243.1324,131.2278,74.5652,135.6392,95.3444,107.2776,39.0272,100.5518,100.1604,94.1819,100.4801,76.6052,123.4774,81.3197,186.6058,165.319,166.0545,178.7421,97.4238,136.0514,161.6445,125.1113
,10498117,Rpl29,3406.3967,3225.9535,3492.1074,1991.6695,1943.0478,1754.0359,1801.7721,1656.4853,1777.5416,1615.2922,1931.7393,1814.0756,1598.7153,1788.354,2285.238,1878.619,2444.9698,2061.7982,1883.3738,4229.0217,4603.621,4475.0895,4716.2936,2257.4587,1917.8211,1848.8692,1960.526,1844.7258,1857.4344,2328.0864,1733.6521,1694.5231,1699.9061,1337.5613,1708.5885,1736.3301,3138.1733,2286.6328,3746.4446,3966.4177,3279.3441,3354.0778,3130.3044,2647.4961
,10498307,Gm6394,590.2522,544.713,517.1612,365.9602,363.857,252.6214,344.8579,248.63,401.272,263.4553,352.6214,248.1551,235.7435,284.3272,275.0385,289.7562,364.6875,318.644,282.3389,758.4116,719.4104,1162.1964,780.1769,402.8219,407.0628,362.077,363.5671,426.0524,250.0743,390.4674,341.054,229.734,237.5893,282.8904,176.4522,259.9116,508.3934,419.0095,484.8707,692.1996,634.5774,638.2964,624.8437,531.0307
,10498797,Gm5277,115.5038,101.7262,73.5664,52.7707,46.7371,38.2394,54.5106,38.0607,56.5467,39.1725,55.4853,42.3428,34.2413,45.0635,52.8094,44.3057,66.2644,55.906,74.7272,82.7121,84.2331,149.5997,85.8553,54.4162,47.7405,49.1766,49.6458,81.9214,38.8823,67.2707,49.3736,43.4554,53.7689,38.8929,43.6604,47.8568,113.1224,62.7975,99.7422,113.953,95.6043,96.3424,149.457,147.6494
,10499198,Rpl30,7341.4889,7249.7292,7471.2509,3001.9582,3119.8453,2276.9432,2294.5443,1881.2996,2538.3532,2226.1875,2503.1447,2532.5592,1712.2054,2592.5851,3616.3801,2929.1432,3395.8837,3303.2896,2911.5548,6915.0578,7570.9224,7485.9829,8175.1219,3229.1346,2511.802,2754.5007,2092.0279,2282.5703,1629.7942,3462.4944,2353.671,1902.7953,2494.1298,1926.0372,2077.8447,2342.531,6427.7616,3488.658,7278.4201,6790.0751,5963.6615,6161.4863,6863.9733,5300.7706
,10502417,2410002F23Rik,439.3463,389.1152,536.6685,189.4072,189.1034,205.4157,146.444,143.2168,160.284,219.9684,236.3342,270.5149,247.3563,262.2513,293.887,310.027,337.8761,284.1344,302.2272,534.5014,615.0849,550.2534,492.8737,195.877,130.8123,176.7156,193.6048,239.763,174.8127,212.9628,234.4781,215.5933,284.6322,210.4962,239.9678,340.4841,296.2226,266.537,324.6806,298.6149,134.8934,187.8949,269.7303,215.1459
,10503833,Rplp1,1276.8782,1112.2075,1277.0385,625.1226,650.3419,578.0413,494.2897,592.8397,558.7058,286.3077,427.6155,408.6537,364.2356,457.0682,608.9312,557.7158,612.4412,699.1213,572.9585,1278.6443,1554.9501,1650.2566,1715.4795,544.7256,572.5882,652.6304,351.8981,439.9177,466.7504,453.4479,490.7358,398.3824,554.8652,584.2802,642.1786,445.3562,1082.3034,654.6465,765.2849,1078.216,675.4128,691.4281,848.5546,783.3773
,10505071,Tmem38b,178.5175,142.6995,108.1955,41.6963,62.9192,42.889,39.851,41.395,54.4308,36.4681,32.7873,65.8753,38.8617,48.2335,45.0597,32.0132,39.2147,69.8088,59.277,172.5593,158.4482,262.2489,190.2343,48.8767,62.6224,59.743,32.2462,48.9734,43.7225,56.1395,44.8002,43.9302,40.5672,39.7496,51.7578,38.4586,268.6352,80.7593,65.6174,106.8474,56.4904,69.4495,48.7914,50.1616
,10505090,Gm8580,3407.543,3204.5763,3465.675,1929.6654,1824.4818,1674.2332,1768.178,1635.245,1714.1193,1459.2121,1996.0453,1793.3462,1464.8843,1697.1463,2118.3554,1847.6072,2423.8984,1968.0272,1914.5822,4117.3399,4460.1578,4402.5221,4587.5083,2303.7133,1822.4001,1735.3663,1966.6994,1712.6684,1773.9697,2296.5761,1634.4118,1644.5514,1766.5435,1424.8101,1621.3299,1741.6087,3057.2467,2259.1082,3688.725,3974.9351,3206.441,3250.1751,3137.2793,2756.7558
,10505109,BC026590,242.5426,276.3297,275.5794,196.4492,187.9843,193.3855,119.9392,157.8339,115.6085,144.8661,133.5797,131.3844,84.1197,147.0679,177.6369,164.1848,183.2451,125.313,137.175,290.0592,336.6346,380.4074,336.2056,225.3421,149.5982,183.8381,142.2955,172.8438,88.1569,147.8094,136.1082,127.4415,115.8875,111.415,129.7919,100.1012,190.7227,159.7851,282.6035,243.1071,129.6611,146.5768,190.3584,110.8091
,10508721,Snora44,515.1467,394.9824,481.8175,81.1948,77.4148,89.8043,82.3711,96.2054,70.7504,87.6959,59.2125,95.5331,54.2404,100.031,134.3475,125.9102,88.6642,154.1715,117.5953,478.353,507.9325,469.0005,422.1749,60.6752,62.2868,88.5883,60.9899,79.7091,103.1832,99.1317,100.1545,117.3987,104.3804,86.8327,140.566,123.6017,449.9157,206.1209,243.2228,278.3043,72.7217,71.2789,172.1549,97.8678
,10508723,Snora61,1735.6967,1359.1484,1395.6745,398.0633,518.9615,365.1145,233.8592,209.5052,318.1271,303.948,281.9625,393.1,295.8115,414.7235,596.6067,457.8435,338.541,826.6832,570.3888,1639.0175,2204.2563,1172.7042,1929.8261,270.2198,376.8775,416.1176,198.0977,281.6858,251.4783,324.4547,363.4575,347.8432,233.1788,227.3713,449.9047,427.5073,1188.3284,921.2302,839.8342,1068.6389,492.3842,477.2545,650.5625,502.052
,10509560,Rpl38,4658.5804,4533.3695,5507.7816,1655.2845,1744.0788,1525.249,1175.0367,862.2108,1626.4836,819.7629,1274.0015,1508.5977,945.4055,1776.4469,1873.3449,1437.5867,1820.0898,2202.1343,1857.3853,4109.4246,4950.3325,4803.6161,4144.5869,1514.58,1711.3624,1622.1361,1058.3644,1698.5177,1236.4334,1456.8633,1572.1972,1332.6517,1216.2156,1352.1309,1543.6069,1932.5887,4421.5991,2457.4675,5935.1842,6054.3284,3665.1944,3246.308,4225.4254,2675.6161
,10511290,Tnfrsf18,444.9033,293.4799,361.9578,242.3939,215.7526,221.9045,173.6958,177.331,215.6389,215.2568,206.1242,221.0581,163.9362,251.1917,302.1922,258.0459,267.8,286.8025,226.8146,602.7769,598.4351,636.6968,315.643,263.5702,196.0897,227.8479,222.3053,197.8303,143.8291,274.7625,200.8801,177.061,273.9194,179.7028,226.9061,243.0511,398.276,380.5973,428.9306,354.3376,208.5714,257.0034,275.498,197.0948
,10512165,Nol6,502.2748,551.7537,658.0976,365.0488,348.4827,377.3172,226.9925,274.846,284.5722,346.837,264.522,246.5087,292.115,287.1933,501.122,416.7103,441.2072,355.7046,322.0597,753.8263,819.9265,807.7176,578.362,434.9503,331.8937,310.559,292.7392,258.7309,276.8306,283.6244,266.6985,325.7043,378.6317,209.5907,319.8663,374.3635,419.7633,434.9382,472.7146,478.9168,229.5615,271.6738,310.748,284.4716
,10513878,Rps18,5875.5756,5469.121,5806.8499,2927.2811,2952.9881,2263.684,2485.4841,1859.6987,2283.9966,1753.8295,2136.2778,2007.2605,1884.5619,2351.0757,3651.0289,2856.8741,3403.3019,3597.1207,3142.3686,5603.8877,6446.365,6524.5053,6997.7413,2737.0978,2497.7398,2287.2012,2034.8012,2296.4608,1341.1311,2696.2295,2085.9671,1491.919,2089.5788,2071.3402,1965.9767,2605.2431,4776.2559,3750.2357,4902.7568,5027.8431,3574.5903,4091.9217,4587.196,3878.1069
,10514464,Gm8580,3061.8943,2967.3626,3138.2563,1622.432,1572.7949,1475.2238,1426.7743,1459.1292,1433.6276,1422.8025,1718.7611,1504.2291,1278.6874,1568.423,1907.4814,1591.0697,1912.7442,1706.893,1600.8716,3519.402,3705.7524,3468.799,3706.6344,1752.2639,1507.7991,1434.4333,1609.7855,1407.6883,1548.0714,1848.7715,1462.2006,1524.2572,1406.7822,1137.9035,1439.52,1561.0687,2729.9026,1918.8787,3222.8544,3414.4404,2674.6983,2741.6955,2557.7755,2319.2665
,10515363,Mmachc,318.2348,328.9729,437.0169,207.7199,178.2689,214.3416,133.1489,132.9574,176.1404,156.0175,144.2118,166.5941,166.2967,167.0596,244.3346,246.414,229.7553,183.9021,167.0468,608.4576,577.7598,667.277,516.8713,208.3976,182.0362,172.7634,167.7753,166.815,121.431,166.9462,152.6423,237.9037,205.2633,156.8663,206.2453,211.858,280.916,285.0513,343.029,383.4831,153.2155,145.8403,253.0064,216.5811
,10515383,Rpl36,2622.7749,2291.5521,2540.9285,1175.2527,1103.6263,815.575,1010.2412,831.4028,924.1749,750.9704,1068.4425,1048.4833,1059.7611,979.3575,1263.9572,1094.9239,1452.634,1374.2311,1167.8452,2742.8593,2986.0163,2511.0881,2640.7301,1102.4626,1066.8214,828.7646,876.381,991.6575,718.7995,1220.9028,908.6413,655.7882,1007.8586,913.3221,852.6395,831.0555,2302.022,1302.8773,2503.2423,2689.9861,1818.0793,1830.0429,2064.7224,1685.8831
,10516081,Ppie,189.0976,202.945,187.3511,136.4214,169.4108,128.302,76.0891,78.5105,91.8394,102.0001,87.2861,109.0744,89.6598,99.9285,122.3826,108.6709,157.2258,91.7553,99.6941,248.2993,294.2824,286.9314,349.6117,117.9827,113.7179,124.0431,72.5465,90.2489,77.0593,105.2807,95.5879,74.7435,101.4469,86.607,93.7152,82.7488,154.9398,128.6111,161.694,157.8476,163.8583,148.6478,150.0579,130.7151
,10518356,Rpl29,3742.9519,3676.1862,3954.8378,2056.8608,2125.6777,1892.847,1947.5729,1820.4195,1982.1682,1742.6095,2212.7192,1967.3573,1722.1502,1889.3305,2627.1736,2122.945,2550.3081,2208.7063,2100.6459,4439.0918,4847.1335,4571.9598,4766.6989,2482.4382,2072.4181,1967.9478,2194.6473,1983.3557,1993.113,2538.6872,1862.4064,1894.4981,1777.5346,1669.587,1851.6554,1927.6026,3567.9967,2571.4362,4265.4019,4591.3977,3651.8013,3700.7462,3499.8815,3038.7967
,10518568,Gm13208,162.3068,157.9259,124.8379,85.1839,108.8362,91.3939,52.008,82.0951,94.3614,49.8651,58.468,67.3943,54.5644,52.5652,99.4768,67.2059,55.6474,95.6761,50.9813,206.3227,129.0239,341.7771,259.0577,98.151,83.0447,128.5454,42.2522,102.6048,49.827,77.2836,52.8672,60.2594,64.0303,34.3792,50.5084,54.4853,133.0895,103.0919,100.2357,121.629,110.9911,125.0777,106.9191,109.2756
,10519607,4930420K17Rik,902.3767,1022.8445,941.8444,222.4826,192.6074,292.2689,131.2593,141.4812,195.3622,238.6067,256.3465,258.9704,111.7803,239.727,414.0707,364.784,363.4558,334.5482,253.2277,617.058,708.9081,789.4747,555.813,300.531,196.8848,264.0692,198.3219,205.3702,160.4563,245.6909,184.0738,253.1744,233.9286,172.9167,307.9157,338.537,581.0029,430.4806,607.428,560.746,239.8722,304.3775,487.5064,358.1075
,10522465,2700023E23Rik,479.4515,487.8739,444.3801,160.6928,130.5637,209.2139,120.1088,119.6302,138.4628,101.4857,167.215,214.0568,177.9055,234.4736,153.0084,183.2075,214.1912,253.5347,245.4217,475.9388,656.3251,397.8003,528.8182,128.4337,120.0264,192.8958,160.0185,152.9712,182.397,120.6351,177.9905,221.8318,166.7354,213.2714,231.5636,193.0187,259.311,256.3888,357.3593,211.4245,132.2604,155.6558,269.2438,231.4491
,10522668,Paics,1925.3206,1942.8358,1748.4399,2008.7378,2282.9144,1257.8368,599.0299,681.3411,1089.4909,527.7325,579.4821,847.7064,340.106,783.2753,778.8423,700.4883,814.2057,619.8818,583.6374,2062.3421,2542.039,2060.2233,3133.6439,1587.1095,1403.6695,994.4408,645.1916,815.637,484.5055,792.0145,699.2928,597.2266,835.4344,527.7423,668.5429,666.5611,1329.3567,860.6779,1826.6262,1822.0424,1471.8127,1720.5378,1407.6966,1250.3824
,10526250,Abhd11,312.1199,308.6336,359.324,139.8118,155.5807,129.7075,176.4382,137.3046,153.5484,155.8405,128.9197,129.0376,144.6661,133.131,170.414,159.482,182.2142,208.1145,182.2855,498.0283,512.6984,476.8474,373.4411,150.2211,152.6585,143.2798,133.9683,144.0181,138.3674,152.6132,184.8269,132.795,187.4318,192.3513,161.4932,136.1259,215.225,219.916,272.6644,228.1992,197.885,204.8837,244.0888,230.9037
,10526693,Zcwpw1,145.9588,156.2123,156.2803,84.9092,100.3914,101.6719,48.3643,49.6439,75.5477,52.2629,44.9079,33.7092,47.9119,75.4423,74.31,78.6914,96.5238,84.5927,75.3835,184.5377,220.312,215.9904,80.9101,74.4449,74.4055,87.5238,45.506,33.9093,49.2023,48.3388,40.5434,46.8156,48.2762,55.7579,62.7275,74.3355,94.1308,107.7588,93.3406,83.2346,38.4167,49.2919,75.3014,57.2935
,10528544,Rpl11,2107.4778,1908.927,1677.4502,1140.8575,1127.1941,796.0298,718.6304,583.7277,779.1631,634.9718,705.8215,581.9458,550.3247,709.806,1039.8506,877.8294,1162.9011,999.6509,859.7078,2683.5054,2613.6159,2560.6362,2645.3268,1274.6206,889.9866,1041.0336,720.7136,767.9418,852.9175,1132.4587,666.681,575.8385,769.0193,704.0023,721.8336,647.331,1762.453,988.0678,1243.0083,1459.7196,1408.4226,1631.5922,1558.7445,1718.4725
,10529817,Rpl15,2288.4201,2035.1899,2126.1498,1402.7178,1450.4741,1117.7301,761.4926,712.2821,983.6058,698.717,694.0282,685.3822,462.5006,830.5151,1045.0153,822.1605,1009.2613,964.2091,969.6107,2867.2324,2803.9987,3311.3569,3678.5734,1500.0537,1128.3078,1240.5522,800.0993,835.5797,690.1427,1038.7232,764.1278,655.5056,798.7291,588.1762,772.3465,821.3418,1713.9527,1030.9931,1469.9459,1553.215,1288.8061,1485.6196,1487.4198,1106.5768
,10530194,Rpl9,7502.4895,7044.0171,7453.0195,4161.9354,4170.1365,3460.9452,2928.9515,2611.0878,3408.8182,2507.0296,3072.9147,2747.7392,2172.5542,3567.0062,4325.0833,3660.0301,4319.7059,4583.0648,3995.3326,7706.3543,7853.3405,7198.951,7781.8662,3776.6832,3757.9013,3978.5207,3099.6773,3587.9563,2748.6748,4117.397,3305.133,2675.77,3100.8167,2832.9681,2941.7133,3183.9089,6220.4376,4616.3926,7711.9243,7114.9717,5809.407,5916.906,6786.6288,5489.68
,10532025,Rps15a,3587.7547,3304.8621,2974.1553,1321.6487,1400.6904,844.0841,751.2212,716.0385,826.3313,854.9671,883.5054,859.7908,449.4882,878.0772,1557.6341,1148.4581,1253.7659,1336.3824,1086.5313,2947.2898,3170.0608,3283.841,2974.6783,1322.0323,1088.0105,1109.8082,837.7687,934.7259,548.9419,1407.7971,914.5226,785.2329,910.7015,574.5324,838.7656,813.6741,3017.8336,1361.0077,2087.4817,2394.4905,1423.6107,1750.8028,1945.8897,1500.6359
,10533023,Rpl29,3266.2899,3146.1742,3379.2502,2055.7992,1966.4589,1741.0148,1742.8549,1659.6539,1723.4917,1574.7268,2013.5171,1787.7205,1446.2796,1709.7014,2316.6479,1896.8878,2438.557,2031.4493,1890.3486,4064.4298,4407.9035,4422.4878,4690.5221,2336.0904,1878.6153,1829.8808,2027.1728,1812.6312,1784.1363,2319.383,1670.1135,1691.743,1771.3577,1285.6263,1644.1981,1699.4151,2909.1962,2342.3591,3585.7512,3863.3305,3121.8733,3134.485,2965.9663,2532.6479
,10534053,Rps16,6364.6152,6690.6142,6975.9555,3224.2097,3465.0153,2926.484,2835.3231,2018.0196,2781.4966,2055.041,2704.3923,2732.9793,2508.0722,3187.3266,3676.2932,3369.781,3905.1438,3991.5339,3538.3856,6348.7988,8059.0266,7239.1555,7525.9694,3239.0007,2958.6857,3010.5292,2278.1627,2471.8928,2629.2098,3184.1341,2698.9595,2860.7595,3128.1635,2593.2776,2948.1958,3329.0181,5329.1481,4138.7527,7339.6935,7258.5285,5602.6728,5965.8143,6654.2831,5275.94
,10535626,Rpl29,3951.6052,3826.1282,4126.6259,2576.7979,2606.3421,2264.9473,2307.6989,2020.9124,2131.8524,2182.0953,2351.0632,2390.2206,1848.8937,2379.6421,3060.1521,2451.4205,2843.2322,2608.119,2539.7396,4904.1149,5298.0592,5121.6517,5008.8714,2720.1789,2428.5575,2320.07,2370.594,2307.4305,2093.1082,2875.8255,2188.7088,2154.7833,2014.5702,1630.2931,2134.4117,2255.7074,3698.6479,2960.5052,4700.5446,4980.0558,4008.2232,4219.4996,4022.3412,3321.6916
,10537347,Gm7504,493.6575,487.1624,520.915,183.3329,235.8676,235.1832,229.201,236.6659,236.3315,210.8407,213.3054,188.2103,242.8751,228.6172,350.0289,284.3142,413.3733,325.1546,173.7149,572.29,540.9228,728.4201,621.4396,300.179,261.2599,241.6558,218.6163,270.6671,211.0883,286.983,250.9501,230.5956,247.4092,252.6532,227.3469,355.9453,408.0094,291.025,543.8003,561.3828,490.1704,437.5864,578.3043,572.051
,10537349,Rpl30,7317.8734,7774.9813,7373.0622,3116.3001,3060.8359,2157.0108,2128.1381,1726.6447,2367.8141,1895.5954,2254.0171,2447.9956,1518.9946,2355.0328,3348.5439,2627.6287,3339.8693,3237.8426,2738.4262,7274.5384,7943.6978,8024.3673,8277.8555,3100.3084,2429.0633,2560.88,2032.5266,2158.1575,1520.0242,3283.8041,2178.5065,1705.2284,2404.6326,1853.9678,1918.8762,2258.8126,6461.378,3560.5537,7585.6604,7125.0061,5942.7808,6630.0639,7466.9603,5752.4798
,10537909,Rny3,10206.5814,8492.0326,6831.5853,3332.9727,3157.7672,1233.6372,1421.2675,1290.3201,2106.2467,1906.4705,2174.2035,2277.1088,800.7486,3394.4631,6107.7753,3222.2729,2777.2213,3881.9927,2313.8334,9937.3241,8684.3766,7302.6612,7306.3454,4149.5433,2172.0315,2773.4475,1235.1827,2361.2087,911.1422,4120.5473,3190.2186,518.7094,2237.5048,1603.5363,1914.0697,1578.2711,14510.6673,4522.2353,6442.0754,8127.527,7180.99,7285.2938,8150.5866,5976.0884
,10538629,Rps15,5551.018,5261.9733,5327.0877,3396.9187,3695.3731,3192.1151,2518.7204,2295.0813,2664.0316,2136.991,2583.593,1908.3126,1977.1719,2430.414,3902.1118,3070.7541,3367.6833,3340.5096,2674.2704,5210.717,6152.756,5767.0698,5578.0022,3255.8047,2740.6156,3443.3328,2113.3468,2445.1557,1649.949,3025.0038,2361.4944,1867.8917,2474.1455,1804.5792,2488.0666,2282.9144,3935.5965,3601.2724,4299.6273,4487.3591,3522.1226,3799.0054,4139.475,3017.6441
,10538957,Eif2ak3,380.735,341.128,248.7618,101.7525,97.3806,117.3541,53.6514,88.8081,87.1364,105.0428,105.2878,87.4597,116.215,110.3369,143.1802,79.622,134.9298,150.8054,103.132,323.2964,373.3248,310.8636,172.37,133.9767,77.4446,121.6472,77.0317,95.352,59.734,100.0947,91.5617,115.7514,83.9323,86.4364,108.6832,118.0163,373.123,163.9443,170.6242,168.2465,66.2413,100.2078,146.351,136.5591
,10541520,Rps15,3561.3069,3382.8552,3330.101,1861.0662,1934.9868,1697.9419,1538.9325,1319.7804,1469.2561,1117.4279,1486.318,1186.1654,1268.8344,1474.3727,2176.1533,1771.0896,1929.1782,1864.0162,1530.6335,3194.8763,3648.4546,3306.3436,3089.3777,1815.0028,1595.162,1673.8514,1231.597,1356.0909,1098.0369,1660.9391,1318.2572,1052.7579,1369.2348,1246.3825,1291.3841,1489.105,2610.86,2018.6574,2576.6276,3109.152,2191.3624,2189.9158,2620.7888,2113.0716
,10542959,Bet1,210.6828,237.5926,165.2521,93.2881,120.2412,120.807,42.7139,48.6534,65.9784,49.8551,56.5853,51.9666,61.0529,100.8719,64.2947,61.5989,113.8558,101.1412,71.7251,139.1256,189.0479,260.7431,212.9353,158.2421,118.3727,128.9282,80.7038,85.1767,65.7818,92.35,66.5284,81.886,93.3094,77.9383,73.1252,55.864,251.8959,109.665,143.3721,177.9885,176.8151,170.989,252.0204,205.478
,10543134,Ndufa4,1413.6684,1336.1598,1404.114,1440.7004,1544.0814,1194.4263,555.2292,476.2973,819.1432,429.4603,502.9878,469.9355,261.4999,527.213,533.8898,491.4565,554.1977,590.7413,365.9172,1601.0515,1701.1775,1746.2949,1927.6892,1090.1378,1097.9128,1120.3383,426.4838,609.9073,437.1114,670.6444,491.4208,420.8402,465.5487,343.3841,608.0523,580.7656,1566.7256,667.5135,1196.5933,1146.467,1078.0349,1065.7212,959.3233,925.449
