gs_name,ensembl_id,gene_symbol
NK cells,ENSG00000167236.2,CCL23
NK cells,ENSG00000129595.8,EPB41L4A
NK cells,ENSG00000144485.6,HES6
NK cells,ENSG00000260579.1,RP11-382A20.2
NK cells,ENSG00000219870.2,RP11-430A19.2
NK cells,ENSG00000233609.3,RP11-62H7.2
NK cells,ENSG00000204161.9,C10orf128
NK cells,ENSG00000201231.1,RNU4-50P
NK cells,ENSG00000224034.1,RP11-445P17.8
NK cells,ENSG00000164483.12,SAMD3
NK cells,ENSG00000153071.10,DAB2
NK cells,ENSG00000145284.7,SCD5
NK cells,ENSG00000128578.5,STRIP2
NK cells,ENSG00000237291.2,RP11-782C8.4
NK cells,ENSG00000114993.11,RTKN
NK cells,ENSG00000156564.8,LRFN2
NK cells,ENSG00000039560.9,RAI14
NK cells,ENSG00000054654.11,SYNE2
NK cells,ENSG00000104490.13,NCALD
NK cells,ENSG00000179071.3,CCDC89
NK cells,ENSG00000142621.15,FHAD1
NK cells,ENSG00000237248.3,LINC00987
NK cells,ENSG00000272369.1,RP11-446N19.1
NK cells,ENSG00000256817.1,RP11-118B22.1
NK cells,ENSG00000270966.1,RP11-62H7.3
NK cells,ENSG00000136158.6,SPRY2
NK cells,ENSG00000124507.6,PACSIN1
NK cells,ENSG00000260302.1,RP11-973H7.1
NK cells,ENSG00000261744.1,RP11-21B21.4
NK cells,ENSG00000198933.5,TBKBP1
NK cells,ENSG00000249454.1,GZMAP1
NK cells,ENSG00000154760.9,SLFN13
NK cells,ENSG00000215267.4,AKR1C7P
NK cells,ENSG00000143476.13,DTL
NK cells,ENSG00000124205.11,EDN3
NK cells,ENSG00000182885.12,GPR97
NK cells,ENSG00000172543.3,CTSW
NK cells,ENSG00000239552.2,HOXB-AS2
NK cells,ENSG00000179588.4,ZFPM1
NK cells,ENSG00000176919.7,C8G
NK cells,ENSG00000121152.5,NCAPH
NK cells,ENSG00000111670.10,GNPTAB
NK cells,ENSG00000267764.1,RP11-484L8.1
NK cells,ENSG00000180447.5,GAS1
NK cells,ENSG00000251002.3,AE000661.37
NK cells,ENSG00000089692.4,LAG3
NK cells,ENSG00000198155.5,ZNF876P
NK cells,ENSG00000118276.7,B4GALT6
NK cells,ENSG00000060140.4,STYK1
NK cells,ENSG00000244493.1,SLC9A9-AS2
NK cells,ENSG00000058668.10,ATP2B4
NK cells,ENSG00000237424.1,FOXD2-AS1
NK cells,ENSG00000197077.8,KIAA1671
NK cells,ENSG00000240204.2,SMKR1
NK cells,ENSG00000093009.5,CDC45
NK cells,ENSG00000266124.1,MIR5587
NK cells,ENSG00000177465.4,ACOT4
NK cells,ENSG00000170891.6,CYTL1
NK cells,ENSG00000162746.10,FCRLB
NK cells,ENSG00000272053.1,RP11-367G6.3
NK cells,ENSG00000231039.2,RP11-445P17.3
NK cells,ENSG00000273297.1,RP11-38M8.1
NK cells,ENSG00000159733.9,ZFYVE28
NK cells,ENSG00000248008.2,DYNLL1-AS1
NK cells,ENSG00000180871.3,CXCR2
NK cells,ENSG00000166349.5,RAG1
NK cells,ENSG00000183542.4,KLRC4
NK cells,ENSG00000149527.13,PLCH2
NK cells,ENSG00000105278.6,ZFR2
NK cells,ENSG00000237805.1,AC015849.2
NK cells,ENSG00000197530.8,MIB2
NK cells,ENSG00000117650.8,NEK2
NK cells,ENSG00000272824.1,RP6-74O6.6
NK cells,ENSG00000137501.12,SYTL2
NK cells,ENSG00000125735.6,TNFSF14
NK cells,ENSG00000243661.1,WBP1LP1
NK cells,ENSG00000035664.7,DAPK2
NK cells,ENSG00000257642.1,RP11-474B16.1
NK cells,ENSG00000086289.7,EPDR1
NK cells,ENSG00000148175.8,STOM
NK cells,ENSG00000266171.1,RP11-769O8.1
NK cells,ENSG00000264635.1,RP11-769O8.3
NK cells,ENSG00000221643.1,SNORA77
NK cells,ENSG00000091513.10,TF
NK cells,ENSG00000006555.6,TTC22
NK cells,ENSG00000236213.1,AC006369.2
NK cells,ENSG00000162676.7,GFI1
NK cells,ENSG00000227191.2,TRGC2
NK cells,ENSG00000206687.1,RNU1-109P
NK cells,ENSG00000251188.1,RP11-478C6.6
NK cells,ENSG00000167508.6,MVD
NK cells,ENSG00000145757.11,SPATA9
NK cells,ENSG00000189190.7,ZNF600
NK cells,ENSG00000196968.6,FUT11
NK cells,ENSG00000021762.15,OSBPL5
NK cells,ENSG00000187456.9,RDM1
NK cells,ENSG00000252656.1,RN7SKP88
NK cells,ENSG00000231560.1,AC091814.3
NK cells,ENSG00000231769.2,RP1-8B1.4
NK cells,ENSG00000123989.9,CHPF
NK cells,ENSG00000164674.11,SYTL3
NK cells,ENSG00000107331.12,ABCA2
NK cells,ENSG00000117411.12,B4GALT2
NK cells,ENSG00000260810.1,CTD-2547L24.4
NK cells,ENSG00000204991.6,SPIRE2
NK cells,ENSG00000158296.9,SLC13A3
NK cells,ENSG00000097021.15,ACOT7
NK cells,ENSG00000261739.2,GOLGA8S
NK cells,ENSG00000231081.1,RP4-760C5.3
NK cells,ENSG00000230965.1,SNX18P13
NK cells,ENSG00000106327.8,TFR2
NK cells,ENSG00000270028.1,RP11-380L11.4
NK cells,ENSG00000158321.11,AUTS2
NK cells,ENSG00000198821.6,CD247
NK cells,ENSG00000175066.11,GK5
NK cells,ENSG00000153666.5,GOLGA8I
NK cells,ENSG00000258230.2,RP11-511H9.3
NK cells,ENSG00000141161.7,UNC45B
NK cells,ENSG00000162438.7,CTRC
NK cells,ENSG00000258821.1,AC005041.17
NK cells,ENSG00000207355.1,RNU6-1257P
NK cells,ENSG00000020633.14,RUNX3
NK cells,ENSG00000171617.9,ENC1
NK cells,ENSG00000145730.16,PAM
NK cells,ENSG00000258867.1,RP11-300J18.3
NK cells,ENSG00000237453.1,RP11-67L3.2
NK cells,ENSG00000109906.9,ZBTB16
NK cells,ENSG00000266235.1,MIR3176
NK cells,ENSG00000145491.7,ROPN1L
NK cells,ENSG00000252139.1,SCARNA18
NK cells,ENSG00000243587.6,C6orf183
NK cells,ENSG00000203799.6,CCDC162P
NK cells,ENSG00000147082.13,CCNB3
NK cells,ENSG00000199318.1,RNA5SP52
NK cells,ENSG00000129968.11,ABHD17A
NK cells,ENSG00000253463.1,HMGB1P19
NK cells,ENSG00000100427.11,MLC1
NK cells,ENSG00000176105.9,YES1
NK cells,ENSG00000103326.6,CAPN15
NK cells,ENSG00000145990.6,GFOD1
NK cells,ENSG00000204983.8,PRSS1
NK cells,ENSG00000150637.4,CD226
NK cells,ENSG00000188626.5,GOLGA8M
NK cells,ENSG00000272565.1,RP11-485G4.2
NK cells,ENSG00000236463.1,LINC00427
NK cells,ENSG00000227678.3,RP11-73O6.3
NK cells,ENSG00000239636.1,RP4-728D4.2
NK cells,ENSG00000172296.8,SPTLC3
NK cells,ENSG00000156787.12,TBC1D31
NK cells,ENSG00000224376.1,AC017104.6
NK cells,ENSG00000061676.10,NCKAP1
NK cells,ENSG00000026751.12,SLAMF7
NK cells,ENSG00000119681.7,LTBP2
NK cells,ENSG00000263316.1,RP11-530N7.3
NK cells,ENSG00000100027.10,YPEL1
NK cells,ENSG00000232502.1,AC073464.7
NK cells,ENSG00000110318.9,KIAA1377
NK cells,ENSG00000137824.11,RMDN3
NK cells,ENSG00000230266.1,XXYLT1-AS2
NK cells,ENSG00000101335.5,MYL9
NK cells,ENSG00000141458.8,NPC1
NK cells,ENSG00000211701.2,TRGV1
NK cells,ENSG00000231916.1,AC006033.22
NK cells,ENSG00000171552.8,BCL2L1
NK cells,ENSG00000094804.5,CDC6
NK cells,ENSG00000260065.1,CTA-445C9.15
NK cells,ENSG00000250091.2,DNAH10OS
NK cells,ENSG00000237879.1,LINC00398
NK cells,ENSG00000153395.5,LPCAT1
NK cells,ENSG00000158006.9,PAFAH2
NK cells,ENSG00000141744.3,PNMT
NK cells,ENSG00000136950.9,ARPC5L
NK cells,ENSG00000256590.2,TRDV3
NK cells,ENSG00000214239.1,AL591025.1
NK cells,ENSG00000101096.15,NFATC2
NK cells,ENSG00000105379.5,ETFB
NK cells,ENSG00000189233.7,NUGGC
NK cells,ENSG00000004838.9,ZMYND10
NK cells,ENSG00000007516.9,BAIAP3
NK cells,ENSG00000238372.1,snoU13
NK cells,ENSG00000128294.11,TPST2
NK cells,ENSG00000238259.1,AC067940.1
NK cells,ENSG00000133328.3,HRASLS2
NK cells,ENSG00000251992.1,SCARNA17
NK cells,ENSG00000132718.7,SYT11
NK cells,ENSG00000206052.6,DOK6
NK cells,ENSG00000227009.1,FUNDC2P4
NK cells,ENSG00000144290.12,SLC4A10
NK cells,ENSG00000249446.2,TRAJ60
NK cells,ENSG00000004468.8,CD38
NK cells,ENSG00000166741.3,NNMT
NK cells,ENSG00000227373.1,RP11-160H22.5
NK cells,ENSG00000233306.2,TRGV2
NK cells,ENSG00000166503.4,HDGFRP3
NK cells,ENSG00000242337.1,TFP1
NK cells,ENSG00000001561.6,ENPP4
NK cells,ENSG00000022556.11,NLRP2
NK cells,ENSG00000211821.2,TRDV2
NK cells,ENSG00000159784.13,FAM131B
NK cells,ENSG00000135314.8,KHDC1
NK cells,ENSG00000206921.1,RNU6-481P
NK cells,ENSG00000272426.1,RP11-108M9.6
NK cells,ENSG00000114126.13,TFDP2
NK cells,ENSG00000134198.5,TSPAN2
NK cells,ENSG00000174527.5,MYO1H
NK cells,ENSG00000226180.2,AC010536.1
NK cells,ENSG00000168060.10,NAALADL1
NK cells,ENSG00000122824.6,NUDT10
NK cells,ENSG00000047597.5,XK
NK cells,ENSG00000272720.1,CTA-228A9.3
NK cells,ENSG00000184925.7,LCN12
NK cells,ENSG00000123892.7,RAB38
NK cells,ENSG00000235326.1,RP11-509J21.3
NK cells,ENSG00000197971.10,MBP
NK cells,ENSG00000168005.4,C11orf84
NK cells,ENSG00000162733.12,DDR2
NK cells,ENSG00000186399.8,GOLGA8R
NK cells,ENSG00000101000.4,PROCR
NK cells,ENSG00000068028.13,RASSF1
NK cells,ENSG00000245105.1,A2M-AS1
NK cells,ENSG00000266999.1,AC015849.16
NK cells,ENSG00000139438.5,FAM222A
NK cells,ENSG00000238831.1,RNU7-189P
NK cells,ENSG00000198574.4,SH2D1B
NK cells,ENSG00000167550.6,RHEBL1
NK cells,ENSG00000271314.1,RP11-435O5.6
NK cells,ENSG00000225314.1,AC018634.9
NK cells,ENSG00000263645.1,AL079339.1
NK cells,ENSG00000159259.7,CHAF1B
NK cells,ENSG00000005243.5,COPZ2
NK cells,ENSG00000233411.1,RP11-104L21.2
NK cells,ENSG00000101977.15,MCF2
NK cells,ENSG00000188322.4,SBK1
NK cells,ENSG00000131019.6,ULBP3
NK cells,ENSG00000219249.2,AMZ2P2
NK cells,ENSG00000172331.7,BPGM
NK cells,ENSG00000146670.5,CDCA5
NK cells,ENSG00000131037.10,EPS8L1
NK cells,ENSG00000178573.6,MAF
NK cells,ENSG00000103126.10,AXIN1
NK cells,ENSG00000271590.1,RP11-181E10.3
NK cells,ENSG00000231345.3,RP11-564C4.6
NK cells,ENSG00000139182.9,CLSTN3
NK cells,ENSG00000163453.7,IGFBP7
NK cells,ENSG00000225783.2,MIAT
NK cells,ENSG00000221866.5,PLXNA4
NK cells,ENSG00000168004.5,HRASLS5
NK cells,ENSG00000178053.13,MLF1
NK cells,ENSG00000269919.1,RP1-134E15.3
NK cells,ENSG00000236114.1,RP11-517P14.7
NK cells,ENSG00000271424.1,RP11-647O20.1
NK cells,ENSG00000218226.1,TATDN2P2
NK cells,ENSG00000262001.1,DLGAP1-AS2
NK cells,ENSG00000196368.4,NUDT11
NK cells,ENSG00000070882.8,OSBPL3
NK cells,ENSG00000146433.8,TMEM181
NK cells,ENSG00000078053.12,AMPH
NK cells,ENSG00000238160.1,AC116366.5
NK cells,ENSG00000135736.5,CCDC102A
NK cells,ENSG00000231997.1,FAM27D1
NK cells,ENSG00000222162.1,RN7SKP151
NK cells,ENSG00000265683.1,RP11-173M1.5
NK cells,ENSG00000146197.7,SCUBE3
NK cells,ENSG00000137877.8,SPTBN5
NK cells,ENSG00000117155.12,SSX2IP
NK cells,ENSG00000162931.7,TRIM17
NK cells,ENSG00000267149.2,CTC-550B14.6
NK cells,ENSG00000117461.10,PIK3R3
NK cells,ENSG00000269072.1,CTD-3187F8.14
NK cells,ENSG00000159111.8,MRPL10
NK cells,ENSG00000249077.1,RP11-478C1.8
NK cells,ENSG00000099219.9,ERMP1
NK cells,ENSG00000187942.7,LDLRAD2
NK cells,ENSG00000166821.4,PEX11A
NK cells,ENSG00000175003.8,SLC22A1
NK cells,ENSG00000110080.14,ST3GAL4
NK cells,ENSG00000106799.8,TGFBR1
NK cells,ENSG00000262943.3,ALOX12P2
NK cells,ENSG00000154451.10,GBP5
NK cells,ENSG00000162639.11,HENMT1
NK cells,ENSG00000144824.15,PHLDB2
NK cells,ENSG00000222255.1,RNU6-101P
NK cells,ENSG00000267193.1,RP11-116O18.3
NK cells,ENSG00000187045.12,TMPRSS6
NK cells,ENSG00000202533.1,Y_RNA
NK cells,ENSG00000255730.2,CTC-435M10.3
NK cells,ENSG00000223692.1,DIP2A-IT1
NK cells,ENSG00000240024.1,LINC00888
NK cells,ENSG00000222932.1,RNU6-172P
NK cells,ENSG00000238940.1,snoU13
NK cells,ENSG00000145214.9,DGKQ
NK cells,ENSG00000168807.12,SNTB2
NK cells,ENSG00000211694.2,TRGV10
NK cells,ENSG00000239713.3,APOBEC3G
NK cells,ENSG00000204814.5,RP11-160N1.10
NK cells,ENSG00000264148.1,RP11-848P1.7
NK cells,ENSG00000225030.1,RP4-784A16.3
NK cells,ENSG00000141469.12,SLC14A1
NK cells,ENSG00000184985.12,SORCS2
NK cells,ENSG00000117143.9,UAP1
NK cells,ENSG00000162543.5,UBXN10
NK cells,ENSG00000134824.9,FADS2
NK cells,ENSG00000232104.2,RP11-509J21.1
NK cells,ENSG00000134508.8,CABLES1
NK cells,ENSG00000244618.2,RN7SL334P
NK cells,ENSG00000272502.1,RP11-713M15.2
NK cells,ENSG00000186777.7,ZNF732
NK cells,ENSG00000196914.4,ARHGEF12
NK cells,ENSG00000120093.7,HOXB3
NK cells,ENSG00000197081.8,IGF2R
NK cells,ENSG00000240160.2,RN7SL263P
NK cells,ENSG00000244671.2,RN7SL280P
NK cells,ENSG00000271943.1,RP11-222K16.1
NK cells,ENSG00000240487.1,RP11-553L6.3
NK cells,ENSG00000251730.1,SNORA4
NK cells,ENSG00000198648.6,STK39
NK cells,ENSG00000197536.6,C5orf56
NK cells,ENSG00000162063.8,CCNF
NK cells,ENSG00000167549.14,CORO6
NK cells,ENSG00000215568.3,GAB4
NK cells,ENSG00000251301.2,RP11-81H14.2
NK cells,ENSG00000233812.2,AC139426.2
NK cells,ENSG00000141854.3,hsa-mir-1199
NK cells,ENSG00000110906.8,KCTD10
NK cells,ENSG00000252379.1,RNU6-1002P
NK cells,ENSG00000181019.8,NQO1
NK cells,ENSG00000121716.14,PILRB
NK cells,ENSG00000124256.10,ZBP1
NK cells,ENSG00000221963.5,APOL6
NK cells,ENSG00000177337.3,DLGAP1-AS1
NK cells,ENSG00000255819.2,KLRC4-KLRK1
NK cells,ENSG00000157216.11,SSBP3
NK cells,ENSG00000213846.3,AC098614.2
NK cells,ENSG00000113249.8,HAVCR1
NK cells,ENSG00000238121.1,LINC00426
NK cells,ENSG00000166819.7,PLIN1
NK cells,ENSG00000271200.1,RP11-430G17.3
NK cells,ENSG00000229390.1,MICD
NK cells,ENSG00000163577.3,EIF5A2
NK cells,ENSG00000106333.8,PCOLCE
NK cells,ENSG00000141255.8,SPATA22
NK cells,ENSG00000235192.1,AC009495.2
NK cells,ENSG00000262728.1,AC123768.4
NK cells,ENSG00000116285.8,ERRFI1
NK cells,ENSG00000166908.13,PIP4K2C
NK cells,ENSG00000132016.7,C19orf57
NK cells,ENSG00000171595.9,DNAI2
NK cells,ENSG00000223839.3,FAM95B1
NK cells,ENSG00000230701.1,FBXW4P1
NK cells,ENSG00000030419.12,IKZF2
NK cells,ENSG00000134070.4,IRAK2
NK cells,ENSG00000272954.1,KB-1440D3.13
NK cells,ENSG00000225408.1,RP11-207C16.4
NK cells,ENSG00000261377.1,RP11-578F21.12
NK cells,ENSG00000264300.1,RP11-640N20.1
NK cells,ENSG00000204644.5,ZFP57
NK cells,ENSG00000162434.7,JAK1
NK cells,ENSG00000257113.1,RP11-274M17.2
NK cells,ENSG00000268759.1,AC135983.2
NK cells,ENSG00000196226.2,HIST1H2BB
NK cells,ENSG00000088179.4,PTPN4
NK cells,ENSG00000100320.18,RBFOX2
NK cells,ENSG00000242615.1,CTC-359D24.3
NK cells,ENSG00000141696.8,LEPREL4
NK cells,ENSG00000231128.1,RP5-1073O3.2
NK cells,ENSG00000200164.1,Y_RNA
NK cells,ENSG00000174255.5,ZNF80
NK cells,ENSG00000134285.6,FKBP11
NK cells,ENSG00000169258.6,GPRIN1
NK cells,ENSG00000143851.11,PTPN7
NK cells,ENSG00000273160.1,RP11-104L21.3
NK cells,ENSG00000211483.2,AC018450.1
NK cells,ENSG00000105409.11,ATP1A3
NK cells,ENSG00000183690.12,EFHC2
NK cells,ENSG00000023909.5,GCLM
NK cells,ENSG00000139116.13,KIF21A
NK cells,ENSG00000067141.12,NEO1
NK cells,ENSG00000133794.13,ARNTL
NK cells,ENSG00000150867.9,PIP4K2A
NK cells,ENSG00000240137.1,RP11-103G8.2
NK cells,ENSG00000262503.1,RP11-530N7.2
NK cells,ENSG00000176659.5,C20orf197
NK cells,ENSG00000197540.3,GZMM
NK cells,ENSG00000184916.4,JAG2
NK cells,ENSG00000235437.3,RP11-357C3.3
NK cells,ENSG00000234231.2,AC093616.4
NK cells,ENSG00000082458.7,DLG3
NK cells,ENSG00000077235.13,GTF3C1
NK cells,ENSG00000064393.11,HIPK2
NK cells,ENSG00000256633.1,RP11-169D4.2
NK cells,ENSG00000235659.1,RP11-374M1.5
NK cells,ENSG00000085563.10,ABCB1
NK cells,ENSG00000160050.10,CCDC28B
NK cells,ENSG00000196684.8,HSH2D
NK cells,ENSG00000220785.3,MTMR9LP
NK cells,ENSG00000235763.1,SNRPGP5
NK cells,ENSG00000197844.2,AL358813.1
NK cells,ENSG00000227591.1,RP1-28O10.1
NK cells,ENSG00000272183.1,RP11-523H20.3
NK cells,ENSG00000228541.1,AC093159.1
NK cells,ENSG00000197043.9,ANXA6
NK cells,ENSG00000204420.4,C6orf25
NK cells,ENSG00000088881.16,EBF4
NK cells,ENSG00000170681.6,MURC
NK cells,ENSG00000246560.2,RP11-10L12.4
NK cells,ENSG00000182173.8,TSEN54
NK cells,ENSG00000169085.7,C8orf46
NK cells,ENSG00000123080.6,CDKN2C
NK cells,ENSG00000161653.6,NAGS
NK cells,ENSG00000240012.1,SLC9A9-AS1
NK cells,ENSG00000183734.4,ASCL2
NK cells,ENSG00000185022.7,MAFF
NK cells,ENSG00000145050.11,MANF
NK cells,ENSG00000006025.7,OSBPL7
NK cells,ENSG00000270172.1,RP5-1024G6.8
NK cells,ENSG00000167972.9,ABCA3
NK cells,ENSG00000227992.1,AC108463.2
NK cells,ENSG00000169217.4,CD2BP2
NK cells,ENSG00000225407.3,CTD-2384B11.2
NK cells,ENSG00000096996.11,IL12RB1
NK cells,ENSG00000185527.7,PDE6G
NK cells,ENSG00000241912.1,RP11-292E2.2
NK cells,ENSG00000139370.6,SLC15A4
NK cells,ENSG00000152128.13,TMEM163
NK cells,ENSG00000198133.4,TMEM229B
NK cells,ENSG00000119242.4,CCDC92
NK cells,ENSG00000166035.6,LIPC
NK cells,ENSG00000166974.8,MAPRE2
NK cells,ENSG00000163113.10,OTUD7B
NK cells,ENSG00000224515.1,RP11-5K23.5
NK cells,ENSG00000221739.1,MIR1203
NK cells,ENSG00000256912.1,RP11-75L1.6
NK cells,ENSG00000213445.4,SIPA1
NK cells,ENSG00000212371.1,SNORA46
NK cells,ENSG00000256379.1,TRAV8-5
NK cells,ENSG00000188042.5,ARL4C
NK cells,ENSG00000207773.1,MIR642A
NK cells,ENSG00000255060.1,RP11-219O3.2
NK cells,ENSG00000226669.2,RP11-509J21.4
NK cells,ENSG00000049247.9,UTS2
NK cells,ENSG00000238039.1,AF011889.2
NK cells,ENSG00000201176.1,RNU6-853P
NK cells,ENSG00000244668.1,RP11-103G8.1
NK cells,ENSG00000261971.2,RP11-473M20.7
NK cells,ENSG00000256947.1,RP11-64D24.2
NK cells,ENSG00000260193.1,RP11-83N9.5
NK cells,ENSG00000110651.7,CD81
NK cells,ENSG00000266445.1,RP13-991F5.2
NK cells,ENSG00000230499.1,AC108463.1
NK cells,ENSG00000166025.13,AMOTL1
NK cells,ENSG00000156127.6,BATF
NK cells,ENSG00000178607.11,ERN1
NK cells,ENSG00000253691.2,IGKV2OR22-4
NK cells,ENSG00000057657.10,PRDM1
NK cells,ENSG00000135631.11,RAB11FIP5
NK cells,ENSG00000266709.1,RP11-214O1.2
NK cells,ENSG00000253092.1,SNORA81
NK cells,ENSG00000263975.1,CTB-58E17.9
NK cells,ENSG00000160219.7,GAB3
NK cells,ENSG00000189067.8,LITAF
NK cells,ENSG00000160218.8,TRAPPC10
NK cells,ENSG00000168792.4,ABHD15
NK cells,ENSG00000178498.11,DTX3
NK cells,ENSG00000181741.7,FDX1P1
NK cells,ENSG00000131149.13,GSE1
NK cells,ENSG00000207802.1,MIR646
NK cells,ENSG00000101004.10,NINL
NK cells,ENSG00000160447.6,PKN3
NK cells,ENSG00000260467.1,RP11-405F3.4
NK cells,ENSG00000273038.1,RP11-479G22.8
NK cells,ENSG00000261375.1,RP11-632K20.6
NK cells,ENSG00000253520.1,RP11-798K23.5
NK cells,ENSG00000223804.1,RP6-206I17.1
NK cells,ENSG00000234073.1,AC011816.1
NK cells,ENSG00000186235.6,AC016757.3
NK cells,ENSG00000139044.6,B4GALNT3
NK cells,ENSG00000142686.7,C1orf216
NK cells,ENSG00000241489.3,IDS
NK cells,ENSG00000185885.11,IFITM1
NK cells,ENSG00000114388.8,NPRL2
NK cells,ENSG00000123240.12,OPTN
NK cells,ENSG00000176485.6,PLA2G16
NK cells,ENSG00000100479.8,POLE2
NK cells,ENSG00000133321.6,RARRES3
NK cells,ENSG00000267035.1,RP11-1094M14.10
NK cells,ENSG00000267312.1,RP11-1094M14.7
NK cells,ENSG00000257169.1,RP11-117N2.2
NK cells,ENSG00000243402.1,RP11-473O4.1
NK cells,ENSG00000267554.1,RP11-686D22.10
NK cells,ENSG00000234473.1,ZNF101P2
NK cells,ENSG00000147168.8,IL2RG
NK cells,ENSG00000228340.1,RP5-1043L13.1
NK cells,ENSG00000150938.5,CRIM1
NK cells,ENSG00000104936.13,DMPK
NK cells,ENSG00000011485.10,PPP5C
NK cells,ENSG00000027075.9,PRKCH
NK cells,ENSG00000232450.1,RP4-730K3.3
NK cells,ENSG00000080007.6,DDX43
NK cells,ENSG00000185112.4,FAM43A
NK cells,ENSG00000134242.11,PTPN22
NK cells,ENSG00000160271.10,RALGDS
NK cells,ENSG00000260671.1,RP11-278A23.2
NK cells,ENSG00000205045.4,SLFN12L
NK cells,ENSG00000076248.6,UNG
NK cells,ENSG00000115526.6,CHST10
NK cells,ENSG00000157379.9,DHRS1
NK cells,ENSG00000263874.1,LINC00672
NK cells,ENSG00000062524.11,LTK
NK cells,ENSG00000258984.1,UBE2F-SCLY
Naïve B cells,ENSG00000223318.1,RNA5SP111
Naïve B cells,ENSG00000169507.5,SLC38A11
Naïve B cells,ENSG00000211974.2,IGHV2-70
Naïve B cells,ENSG00000253891.1,RP11-203E8.1
Naïve B cells,ENSG00000134121.5,CHL1
Naïve B cells,ENSG00000197888.2,UGT2B17
Naïve B cells,ENSG00000166342.14,NETO1
Naïve B cells,ENSG00000082293.8,COL19A1
Naïve B cells,ENSG00000197705.5,KLHL14
Naïve B cells,ENSG00000174607.6,UGT8
Naïve B cells,ENSG00000211973.2,IGHV1-69
Naïve B cells,ENSG00000180287.12,PLD5
Naïve B cells,ENSG00000258885.1,RP11-344B23.2
Naïve B cells,ENSG00000244575.1,IGKV1-27
Naïve B cells,ENSG00000269553.1,U62631.5
Naïve B cells,ENSG00000233255.1,AC019181.2
Naïve B cells,ENSG00000211655.2,IGLV1-36
Naïve B cells,ENSG00000096696.9,DSP
Naïve B cells,ENSG00000172264.12,MACROD2
Naïve B cells,ENSG00000082438.11,COBLL1
Naïve B cells,ENSG00000026559.9,KCNG1
Naïve B cells,ENSG00000205056.8,RP11-693J15.5
Naïve B cells,ENSG00000211934.2,IGHV1-2
Naïve B cells,ENSG00000250366.2,LINC00617
Naïve B cells,ENSG00000246528.3,RP11-159H10.3
Naïve B cells,ENSG00000126266.2,FFAR1
Naïve B cells,ENSG00000250215.1,CIR1P2
Naïve B cells,ENSG00000224029.1,RP11-136K14.2
Naïve B cells,ENSG00000012124.10,CD22
Naïve B cells,ENSG00000253234.1,IGLV2-5
Naïve B cells,ENSG00000211966.2,IGHV5-51
Naïve B cells,ENSG00000211658.2,IGLV3-27
Naïve B cells,ENSG00000250686.2,RP1-240B8.3
Naïve B cells,ENSG00000153993.9,SEMA3D
Naïve B cells,ENSG00000112280.11,COL9A1
Naïve B cells,ENSG00000211947.2,IGHV3-21
Naïve B cells,ENSG00000153253.11,SCN3A
Naïve B cells,ENSG00000196092.8,PAX5
Naïve B cells,ENSG00000168916.11,ZNF608
Naïve B cells,ENSG00000242580.1,IGKV1D-43
Naïve B cells,ENSG00000183960.4,KCNH8
Naïve B cells,ENSG00000254877.1,RP11-142C4.4
Naïve B cells,ENSG00000174469.13,CNTNAP2
Naïve B cells,ENSG00000234637.1,RPS19P6
Naïve B cells,ENSG00000255151.2,GLYATL1P3
Naïve B cells,ENSG00000105889.10,STEAP1B
Naïve B cells,ENSG00000156738.13,MS4A1
Naïve B cells,ENSG00000211651.2,IGLV1-44
Naïve B cells,ENSG00000250850.2,RP11-297B17.3
Naïve B cells,ENSG00000265579.1,RP11-713C5.1
Naïve B cells,ENSG00000225541.1,AC002480.5
Naïve B cells,ENSG00000132704.11,FCRL2
Naïve B cells,ENSG00000211951.2,IGHV2-26
Naïve B cells,ENSG00000211938.2,IGHV3-7
Naïve B cells,ENSG00000254709.2,IGLL5
Naïve B cells,ENSG00000211937.2,IGHV2-5
Naïve B cells,ENSG00000211940.2,IGHV3-9
Naïve B cells,ENSG00000257275.2,RP11-164H13.1
Naïve B cells,ENSG00000254030.1,IGLC5
Naïve B cells,ENSG00000211898.3,IGHD
Naïve B cells,ENSG00000240382.1,IGKV1-17
Naïve B cells,ENSG00000211943.2,IGHV3-15
Naïve B cells,ENSG00000211949.2,IGHV3-23
Naïve B cells,ENSG00000253998.2,IGKV2-29
Naïve B cells,ENSG00000240671.1,IGKV1-8
Naïve B cells,ENSG00000232490.2,OSBPL10-AS1
Naïve B cells,ENSG00000223648.2,IGHV3-64
Naïve B cells,ENSG00000197794.2,IGKV7-3
Naïve B cells,ENSG00000092345.9,DAZL
Naïve B cells,ENSG00000211946.2,IGHV3-20
Naïve B cells,ENSG00000211967.2,IGHV3-53
Naïve B cells,ENSG00000145864.8,GABRB2
Naïve B cells,ENSG00000264922.1,MIR4540
Naïve B cells,ENSG00000231486.3,AC096579.7
Naïve B cells,ENSG00000211891.4,IGHE
Naïve B cells,ENSG00000211659.2,IGLV3-25
Naïve B cells,ENSG00000211673.2,IGLV3-1
Naïve B cells,ENSG00000103647.8,CORO2B
Naïve B cells,ENSG00000106537.7,TSPAN13
Naïve B cells,ENSG00000177455.7,CD19
Naïve B cells,ENSG00000211663.2,IGLV3-19
Naïve B cells,ENSG00000211964.2,IGHV3-48
Naïve B cells,ENSG00000211649.2,IGLV7-46
Naïve B cells,ENSG00000255240.1,RP11-142C4.6
