gene_name,WT2-Day5-EEC,WT2-Day5-SLEC,KO2-Day5-EEC,KO2-Day5-SLEC,WT3-Day5-EEC,WT3-Day5-SLEC,KO3-Day5-EEC,KO3-Day5-SLEC,WT2-Day8-EEC,WT2-Day8-SLEC,WT2-Day8-MPEC,KO2-Day8-EEC,KO2-Day8-SLEC,KO2-Day8-MPEC,WT3-Day8-EEC,WT3-Day8-SLEC,WT3-Day8-MPEC,KO3-Day8-EEC,KO3-Day8-SLEC,KO3-Day8-MPEC
Rrh,0.227646,0.336565,0.219368,0.283428,0.398269,0.738957,0.099882,0.183652,0.606405,0.03712,0.020596,0.192755,0.193315,0.135813,0.087389,0.042527,0.103179,0.17082,0.190911,0.1446
Rrm1,140.833415,172.321297,138.358216,124.157656,166.654927,178.712504,157.693484,160.600031,17.381717,15.029273,7.748392,15.387213,18.45398,14.658905,18.331997,17.575235,11.397173,22.993169,21.18039,23.122243
Rrm2,368.928925,383.330619,271.365801,324.864532,349.981204,451.492813,278.712891,300.792475,21.926161,44.975539,10.407937,22.997436,43.508247,11.809902,39.765482,51.198632,20.2838,49.061357,77.533258,30.263396
Rrm2b,5.741444,6.222258,5.810616,5.456385,8.564379,8.752761,7.611234,5.257819,4.942566,5.904257,5.401556,5.135928,4.172044,6.395521,4.630504,6.131693,5.768762,4.175866,5.9843,6.218307
Rrnad1,3.188487,3.718173,3.376436,5.051701,3.735462,4.797721,3.541211,5.329089,3.566966,8.096739,4.737963,4.417398,5.590976,7.09748,5.84387,6.125681,4.416056,4.092238,5.928463,7.354386
Rrp1,10.716413,13.030625,12.074768,12.285645,14.534618,16.367112,15.099934,15.80626,7.704816,6.959418,5.31314,7.522189,7.386132,12.209239,6.761878,6.287886,6.496371,7.338276,7.037949,13.172077
Rrp15,114.457127,82.59968,76.723865,46.250682,148.714982,42.853855,84.98177,57.000284,16.384008,15.070065,26.716677,25.527224,15.619518,42.059189,20.032144,14.432056,32.643404,28.200632,14.419239,40.104169
Rrp1b,4.307289,6.879826,5.207855,3.701123,8.508057,9.244993,5.758588,9.507293,3.90783,1.449823,2.003519,2.790202,2.470808,4.032259,3.025239,1.599502,2.595378,2.331333,1.956566,5.523486
Rrp36,5.743754,6.177002,7.810774,9.577881,7.410387,3.984509,7.444692,7.034359,5.282861,12.272453,9.189934,9.082138,7.960782,9.165691,10.011205,13.949788,6.917363,9.37687,9.858166,7.404036
Rrp7a,1.047242,1.467952,1.471657,2.411701,1.595223,2.190335,1.078471,2.084912,2.349509,1.065018,1.290446,1.049755,1.584645,1.61648,1.160278,1.322719,0.947203,1.576315,1.560803,1.778188
Rrp8,8.341724,5.399067,7.177743,8.240531,6.812043,7.092284,5.03676,5.265115,3.428659,3.983808,2.816838,4.263561,3.451609,4.427585,4.318648,4.755044,3.537917,3.389587,3.720977,4.498706
Rrp9,4.560389,5.790128,2.858907,5.108552,6.976043,9.73663,6.370585,7.798357,4.594791,2.506715,2.226473,4.676769,5.650483,7.778785,2.468528,4.147335,3.122332,3.359552,3.730237,6.961797
Rrs1,7.392467,11.686299,7.886073,5.580383,12.451652,20.244787,8.997865,10.264392,4.035465,2.493711,3.01372,3.23242,2.916688,4.390921,2.519096,3.128566,3.942412,2.723534,2.030686,4.620472
Rs1,0.084086,0.038688,0.05266,0.07212,0.073526,0.072266,0.043296,0.094587,0.29567,0.138303,0.123327,0.206824,0.227258,0.15281,0.157218,0.101348,0.051122,0.097733,0.179549,0.114939
Rsad1,0.656492,0.715372,0.431933,0.33123,0.994999,1.465135,0.553338,0.54151,0.201936,0.148492,0.21257,0.385409,0.134616,0.273177,0.201234,0.08471,0.161881,0.251835,0.274462,0.33668
Rsad2,0.191199,0.564223,2.975001,0.795702,0.464947,1.108647,2.247984,0.586346,2.635143,0.930618,2.444106,2.052163,0.120044,2.099963,1.694053,0.286634,1.84419,0.834273,0.308057,2.703972
Rsbn1,6.869721,7.897143,6.417425,4.185067,7.923156,10.42625,7.335715,7.528619,4.419294,4.00931,4.921397,5.347039,4.559428,8.483522,4.728537,3.804457,5.420839,4.244998,5.05015,6.369004
Rsbn1l,20.665028,32.688117,29.735749,23.018749,28.793925,48.148796,42.409474,38.532546,22.288248,18.259801,15.836043,16.981054,17.652958,30.94948,18.086841,13.519871,16.264896,15.321833,19.887469,24.273185
Rsc1a1,0.573634,0,0,0,0,0,0,0,0,0,0,0,0.723651,0,0,0.397776,0,0,0.226534,0
Rsf1,9.498146,12.317541,11.444431,7.282012,12.917354,21.107573,11.731707,9.523777,10.451342,5.763287,5.688001,8.165064,6.352808,8.523853,5.658817,5.327931,3.917588,6.624994,6.928513,7.976457
Rsg1,2.407803,2.460869,2.087966,1.454035,3.743233,6.479495,1.888096,2.562563,1.802415,0.912601,2.008998,1.173659,0.773967,1.088108,1.328707,0.942463,1.603715,1.058313,1.140789,2.279616
Rsl1d1,203.589419,140.471981,126.341144,101.417094,225.171324,116.975808,124.768808,89.048081,34.230157,62.033956,66.618634,59.641891,54.849968,58.543438,51.320449,64.139517,63.598968,66.969364,68.259273,67.139879
Rsl24d1,123.689678,98.47919,88.776864,67.796661,126.236878,54.538239,89.780889,59.756543,35.044558,44.321463,48.376216,46.114661,42.667191,53.403193,43.898559,49.43508,53.232208,46.887937,51.351418,47.950204
Rslcan18,1.108415,1.218825,1.055347,0.687453,1.942218,2.384656,1.25364,1.378473,0.963114,0.278903,0.320844,0.484149,0.463468,0.366047,0.452016,0.26912,0.305971,0.266308,0.535989,0.810278
Rsph10b,1.663114,2.124932,1.149305,0.356784,0.709164,0.88775,0.159873,0.363519,0.449138,0.189812,0.025325,0.026647,0.057793,0.217585,0.547916,0.568679,0.028515,0.083756,0.315255,0.318053
Rsph14,0.022737,0,0.024701,0,0.049478,0,0.052407,0,0.543779,0.101351,0.095572,0.137238,0.091861,0.314648,0.022571,0.020797,0.073554,0.046234,0.084017,0
Rsph3a,0.844158,0,0.73364,0.823236,0,0,0.641701,0.232933,0.413818,0.375441,0.864745,0.750251,0.315369,0,1.007217,0.194346,0.767898,0.830145,1.004971,0.196324
Rsph3b,1.404044,1.083719,1.074877,1.204719,1.29972,0.880033,1.217427,0.412161,0.381878,2.200439,2.157854,2.036809,1.888452,1.911172,1.850255,2.543086,1.899231,2.443236,2.315887,3.216458
Rsph4a,0.009968,0.01239,0.021908,0,0.059262,0.013504,0.011699,0.030978,0.078655,0.011344,0,0.114531,0.063175,0.044499,0,0.027311,0.010456,0.016756,0.009342,0.035674
Rsph6a,0,0,0.027343,0,0,0.066888,0,0,0.157442,0,0,0,0.081023,0,0,0.022374,0,0.177293,0,0.028039
Rsph9,0.3597,0.693121,0.621027,0.255423,0.280253,0.459588,0.474433,0.669825,1.716398,1.55717,0.782373,1.483731,1.794465,1.098784,0.359225,1.688025,1.470164,0.763318,0.987833,0.964593
Rspo1,0,0,0,0,0,0.014155,0,0,0.023605,0,0,0.065229,0.046466,0,0.042338,0.037778,0.057296,0.049768,0.019753,0
Rspo3,0,0,0,0,0,0,0.058771,0,0.106952,0,0.011055,0.024749,0.012387,0,0.011959,0,0,0.022211,0,0
Rspo4,0.031802,0.019748,0.017395,0.015017,0,0,0,0,0.099408,0.017851,0.05869,0.016406,0.016452,0.03515,0,0,0,0.014763,0,0.041738
Rspry1,6.653464,9.512052,9.877807,8.005301,8.757668,15.098915,11.750369,10.153555,8.744255,7.201587,6.54751,8.586977,8.62714,11.581928,7.801066,6.66725,6.785392,7.607622,8.308157,10.833418
Rsrc1,12.184656,9.848158,11.992089,15.090306,9.700369,9.9351,15.877253,11.836491,6.8997,8.069566,9.693786,10.782354,8.360545,12.075631,9.426488,11.162463,8.839707,11.077725,10.72539,12.048156
Rsrc2,112.513981,109.42181,131.99115,85.349289,117.789171,100.415928,119.660629,90.459023,62.493145,95.414844,103.524758,112.049496,92.123845,119.628675,100.459975,105.755964,108.147196,97.713573,110.640395,107.552382
Rsrp1,121.660342,198.83895,149.715402,164.291041,119.931721,365.04268,188.406944,234.205347,294.441506,314.587438,269.899156,274.030738,301.589116,425.154612,263.264222,293.830728,298.117606,223.984289,262.878025,386.347772
Rsu1,46.073034,32.602818,48.212486,97.077988,31.515087,16.84475,38.451383,42.644733,39.386177,102.602303,88.627472,84.015834,139.433262,54.610875,64.152873,109.554265,71.325293,88.10553,155.266743,58.532151
Rtbdn,0,0,0.052212,0,0.067415,0.101665,0.045818,0.103288,0.485879,0.029094,0.024564,0.202404,0.090469,0.112765,0.148344,0.059618,0.097144,0.159062,0.15868,0.015325
Rtca,25.240699,34.480009,31.607427,28.566044,30.923626,50.929459,29.309495,34.099091,14.973938,20.299951,13.753697,18.157264,25.010399,23.448384,19.309899,22.598617,17.324343,20.06934,21.637942,24.283906
Rtcb,12.533046,15.264257,13.001955,13.447293,15.820775,24.438751,15.552614,18.257032,11.734956,12.714559,10.04766,12.877072,13.010188,20.532672,10.17112,12.048722,11.58106,11.962302,12.541522,19.41585
Rtel1,11.203193,20.175811,17.605,20.020563,20.530057,40.277089,19.221063,27.72687,9.728264,8.090072,7.891928,7.500355,12.157278,14.096256,7.960489,7.158071,5.913371,6.929949,6.970416,14.867474
Rtf1,7.078784,11.565075,9.048319,14.466724,8.946458,13.955229,11.283097,13.320614,8.513011,13.822703,9.754114,13.160334,12.223242,17.089727,9.865405,11.836249,10.104145,8.71798,13.106997,13.527968
Rtf2,10.929708,11.287042,12.752031,15.656149,10.838557,13.40698,15.700412,15.218285,10.985398,14.374185,10.513359,11.051577,17.066506,13.679512,11.623866,13.464527,11.120316,13.037656,16.119512,15.549442
Rtkn,0,0.129296,0,0,0,0,0,0,0.638344,0.256984,0.011075,0.092705,0.059902,0.089959,0.034643,0,0.06502,0.226076,0.047914,0
Rtkn2,0.313841,1.054016,0.350052,0.634621,0.317257,0.707195,0.614576,0.847329,1.216152,0.082939,0.242583,0.176903,0.12309,0.070049,0.266386,0.033894,0.048637,0.329273,0.285356,0.156628
Rtl1,0,0.020795,0,0.005337,0.006602,0.015203,0,0,0.15236,0,0.00519,0.01259,0.016124,0.019168,0.021394,0.015161,0,0.021954,0.010499,0.045002
Rtl10,0.637899,0.065683,0,0.709531,0.123447,0.034218,0.060494,0.103562,0.201889,0.121862,0.333664,0,0.053387,0,0,0.47597,0.053763,0.194513,0,0
Rtl3,0,0,0,0,0,0,0,0,0.044908,0,0,0.025974,0,0,0,0.022531,0,0,0,0.011053
Rtl4,0,0,0.012669,0.020837,0,0.059358,0.020973,0,0.056285,0,0.020428,0.052729,0.076168,0,0.046193,0.027053,0,0,0.02084,0.026652
Rtl5,0,0,0.027485,0,0.009856,0.016927,0,0,0.159509,0,0,0.017761,0,0,0.008367,0,0,0,0,0.007468
Rtl6,0.113777,0.141451,0.107313,0.038805,0.01924,0.143207,0.133453,0.092461,0.314204,0.174612,0.136021,0.237075,0.296156,0.262965,0.049002,0.124652,0.177379,0.060634,0.114232,0.362022
Rtl8a,0.889679,1.782036,1.606956,1.330677,1.32897,4.311412,1.576187,2.077536,1.093615,2.177941,2.506858,4.109322,3.342834,4.15796,1.359854,1.088481,1.407482,2.749669,3.166969,2.832367
Rtl8b,1.241455,2.895337,2.140428,1.801435,2.224734,3.455104,3.05319,2.999217,1.32674,2.010777,1.573107,2.950119,4.128294,3.912419,1.658969,2.429636,1.378914,2.927108,4.392293,3.662212
Rtl8c,0.360347,0.656204,1.072611,1.263552,1.161784,0,0.562104,0,1.444238,2.492703,3.77128,8.611932,3.339,8.952803,3.085458,1.220817,2.908716,4.067223,2.690751,3.644345
Rtl9,0,0,0,0,0,0,0,0.018189,0.015817,0,0,0.009162,0,0.019624,0,0,0,0,0.016484,0
Rtn1,0.028343,0,0,0,0,0,0,0,0.108023,0,0,0.020846,0.134694,0.094245,0.030191,0.018066,0,0.062785,0.039392,0.048214
Rtn2,1.923331,2.490466,2.643647,2.223792,4.109893,7.035379,3.22804,3.30952,1.39925,0.534524,0.60249,1.099905,0.602983,1.042259,0.814519,0.373247,0.558204,0.833509,0.690769,1.335158
Rtn4,14.590725,31.277531,19.424506,15.480865,27.565215,79.538718,22.590175,31.888616,23.261252,13.443609,14.615812,16.547148,14.159226,28.705359,15.394269,13.469434,19.429951,12.83219,13.834461,25.297634
Rtn4ip1,1.629655,2.410807,1.997533,1.697401,2.345463,3.181722,2.012639,1.537509,1.408544,1.085114,1.198996,1.276603,1.03522,0.92753,1.378398,0.735386,1.423946,1.408257,0.963476,2.413217
Rtn4r,0,0,0,0,0,0,0.023102,0,0.248147,0,0,0.020445,0,0.04381,0.019839,0.017785,0.06165,0,0.018448,0
Rtn4rl1,0.232597,0.643035,0.579548,0.71883,0.525765,1.028624,0.544853,1.045311,1.847298,1.552551,1.487603,1.418619,1.763137,1.611503,1.432196,1.481088,1.610492,0.944215,1.247714,1.164368
Rtn4rl2,0,0,0,0,0,0.021626,0,0,0,0,0,0,0.033514,0,0,0,0.03362,0,0,0
Rtp1,0,0,0,0,0,0,0,0,0.052837,0.013303,0,0.024454,0.061196,0,0.011816,0.021207,0,0.032917,0.022017,0.020829
Rtp3,0.023056,0.024555,0.057728,0.017735,0.084185,0.141659,0.047391,0.106221,0.767948,0.139516,0.061493,0.4841,0.25563,0.270959,0.177632,0.098039,0.346256,0.238518,0.217868,0.022784
Rtp4,64.624864,52.51543,194.376452,207.180412,54.353927,46.957503,131.533617,112.032569,202.098013,157.898189,357.534487,179.924929,112.562092,161.398925,212.682945,111.462017,225.868894,196.296066,104.818758,184.740665
Rubcn,0.565107,0.649132,0.663894,0.535813,0.912319,1.359221,0.836488,1.185414,1.406467,1.273586,0.7037,0.832351,1.095634,1.535402,0.984038,1.325749,0.650014,0.923362,0.901471,1.370312
Rubcnl,0.253217,0.122325,0.114128,0.418734,0.39809,0.22723,0.209856,0.303071,0.073323,0.537876,0.275571,0.040681,0.401844,0.11804,0.239269,0.470275,0.247652,0.11485,0.289752,0.017469
Rufy1,2.947948,2.939643,4.609525,3.234511,3.940785,6.411734,4.435439,3.603759,3.490721,2.049666,3.231559,3.126263,3.681981,3.741178,3.387055,2.775874,2.880869,1.682635,2.670241,4.13251
Rufy2,1.323782,2.463159,2.724298,2.070645,1.589789,2.341457,2.459565,2.223968,3.355265,2.914308,2.310612,3.301613,2.657943,4.543057,2.936545,2.188657,3.102591,2.420436,2.940293,4.425373
Rufy3,0.333862,0.897906,0.657976,1.104304,0.547348,1.235046,0.493075,1.307724,0.98341,0.849895,0.425422,0.706534,1.514417,0.698865,0.477006,0.511633,0.436172,0.504714,0.989261,0.560331
Rufy4,0,0,0,0,0,0,0,0,0.037536,0.0368,0.019379,0,0.016958,0.023185,0.042019,0,0,0,0,0.042991
Rundc1,0.819761,0.976251,0.885509,0.746718,0.790181,0.868626,1.178381,1.110407,1.204556,1.129554,1.076369,1.180555,1.060375,1.378877,1.129989,1.208713,0.932054,0.879658,1.381847,1.922728
Rundc3a,0.061912,0.025613,0.091878,0.234936,0.072684,0.289454,0.048667,0.318575,0.128491,0.41875,0.348066,0.445231,0.721185,1.069359,0.205482,0.223546,0.19304,0.153524,0.536453,0.880798
Rundc3b,1.730598,2.384554,1.401892,1.688283,2.221589,2.441261,1.749462,2.132519,0.816769,0.79184,1.4884,1.480331,1.074008,2.146995,0.992491,0.917593,1.108839,0.945041,1.221095,2.935442
Runx1,2.441354,4.247325,8.272068,9.454727,1.681881,5.968985,10.897747,12.251081,9.825535,8.658577,5.817184,10.12919,17.159831,12.204855,8.18849,11.127933,4.228361,11.235441,13.491858,9.062228
Runx1t1,0,0,0.156363,0,0.038138,0.004288,0.018852,0,0.15986,0,0.046972,0.075615,0.063731,0.006884,0.045776,0.069848,0.011453,0.027408,0.017325,0.011875
Runx2,7.328796,11.714511,9.001023,7.547815,8.65582,18.317195,12.42572,11.819352,11.104841,7.357877,9.295021,9.475881,7.566297,15.18199,10.537785,6.993557,10.765848,8.561291,7.775833,15.758886
Runx3,8.973728,15.710139,22.360079,32.073848,11.668593,28.530556,27.229483,42.649395,12.042358,11.144986,8.198625,20.026131,29.64282,25.558262,9.537234,10.601027,9.10167,14.309035,20.711813,25.285821
Rusc1,3.605121,5.956148,4.041929,3.87938,5.258037,6.487351,3.743579,6.549917,9.471863,6.665484,6.24605,7.148637,7.288082,8.329038,6.393782,5.35021,6.872113,5.59881,5.65987,10.83292
Rusc2,0,0,0,0,0,0,0,0,2.003386,0.017715,0.014567,0.182278,0.008155,0.363667,0.017018,0.007067,0,0.047278,0.127393,0.319486
Ruvbl1,28.461655,24.628911,29.320888,27.403201,31.696924,22.171496,24.12097,24.768615,7.826288,12.166553,11.353117,12.909433,11.46445,17.594015,10.586377,12.249884,10.117173,13.828249,11.48589,17.694572
Ruvbl2,25.210219,20.820644,14.794813,21.012621,32.382243,20.178166,16.501698,20.340299,6.963375,10.67483,7.697118,12.064331,10.846054,11.140418,6.077075,10.084425,14.738238,10.420923,8.741566,12.44566
Rwdd1,360.115095,371.076195,348.496878,290.712247,387.247292,484.867427,296.439566,310.808536,244.090174,247.219342,303.761263,220.084427,213.945803,263.058835,272.805631,247.702998,300.580298,245.679256,226.2304,258.347812
Rwdd2a,4.677398,3.414718,3.558193,3.597931,3.449481,1.65418,3.785727,2.578425,2.514424,3.391981,5.258463,3.785726,4.497506,5.313685,4.152997,4.826927,4.101742,4.226575,5.094425,3.412598
Rwdd2b,2.734693,2.637427,3.23234,2.804935,3.078892,3.134814,3.262788,3.68319,1.905008,1.712269,1.67107,1.671328,2.190478,2.737363,1.772515,1.828898,1.500436,1.719027,2.836509,2.741244
Rwdd3,0.555179,0.636452,0.851796,1.425997,0.912833,1.033111,1.044076,0.646667,0.736171,0.44011,0.333749,2.259639,0.306015,2.619657,0.731147,0.47144,0.61016,1.338215,0.29114,2.64896
Rwdd4a,14.65097,11.935229,12.834838,19.064314,11.78828,21.211225,13.749941,13.005519,7.010177,18.499106,16.684805,14.568052,17.541677,9.258118,15.308236,23.439649,16.296472,19.953129,20.879826,12.977737
Rxfp1,0.006624,0.119534,0.051064,0.051804,0.036049,0.04113,0,0,0.423976,0.059138,0.070062,0.087285,0.166392,0.089122,0.084241,0.051858,0.07277,0.19634,0.079401,0.017416
Rxfp2,0,0.018905,0,0,0,0.020799,0,0,0.266926,0.034895,0.014054,0.109424,0.015756,0.102618,0,0,0,0.014137,0.014164,0.053354
Rxfp3,0,0,0.009274,0.048617,0,0,0.009885,0,0.112936,0,0.007743,0.035174,0,0.009896,0.018626,0.022855,0.008888,0.007956,0.007899,0.023113
Rxfp4,0,0,0,0,0,0,0,0,0.0588,0.036914,0,0,0,0,0,0,0,0,0,0
Rxra,0.036478,0.045355,0.112461,0.327839,0.086408,0.168277,0.205534,0.15864,0.756932,0.770898,0.054314,0.197827,0.608089,0.138523,0.110042,0.472948,0.128969,0.095301,0.369468,0.123737
Rxrb,0.373242,0.638265,0.707027,0.782157,0.897804,1.57687,0.713858,1.33918,1.39446,1.841607,1.024358,1.303292,1.423018,1.936034,0.877559,0.970565,0.665397,0.558841,1.013417,1.725334
Rxrg,0.069138,0.078905,0,0,0,0.048433,0,0,0.154794,0,0,0.018672,0.018127,0,0.018087,0,0,0.022428,0.085131,0
Rybp,2.833156,4.355809,2.986167,2.68326,3.278486,5.155536,3.482727,3.797762,2.935201,2.626564,2.434364,2.885205,2.576089,4.38186,2.991839,2.852318,2.488623,1.741792,2.789872,3.058434
Rybp-ps,0,0,0,0,0,0,0,0,0,0,0,0.075974,0,0,0,0,0,0,0,0
Ryk,2.035496,2.612774,1.560428,0.987994,3.131775,3.296381,1.586168,1.708573,1.441516,1.43416,0.516972,1.152778,2.113589,2.216971,1.337484,1.509165,1.218728,1.375224,1.981005,1.533532
Ryk-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryr1,0.182699,0.388339,0.575553,0.319069,0.111241,0.136494,0.479423,0.442832,0.91203,0.165295,0.213495,1.311056,0.39501,2.065774,0.318302,0.261405,0.130015,0.990527,0.270135,2.042289
Ryr2,0.060487,0.156404,0.023994,0.03402,0.061444,0.265222,0.061551,0.027543,1.780252,0.324984,0.044697,0.285151,0.674778,0.376076,0.238353,0.189998,0.144721,0.297525,0.392517,0.500699
Ryr3,0,0.329081,0.113387,0.006696,0.08033,0.213323,0.046585,0.062403,0.464329,0.14322,0.045138,0.236688,0.207062,0.355212,0.110415,0.037687,0.169607,0.232712,0.233635,0.146224
S100a1,18.168432,19.06114,20.352504,40.040681,13.281049,10.37443,13.344601,25.261667,41.395644,51.506065,31.570022,40.307919,72.947897,25.574248,29.668935,46.29365,38.637302,39.306746,64.158023,30.045953
S100a10,1839.211018,1901.19465,1935.437306,2607.717844,1470.102007,1696.746502,1648.523451,2234.896424,4556.85305,4272.607174,4017.905919,3098.294997,3702.83262,2206.136467,4679.213882,4412.896199,4300.042479,3538.630227,3514.502929,2540.426155
S100a11,1256.977885,1427.976151,1587.103383,1158.350273,1364.402282,397.283213,1897.201876,1169.233473,2163.003696,1580.15572,1975.821052,1972.114467,1333.358437,1619.351384,2398.9272,1646.215766,2175.703964,2482.805369,1305.131135,1667.5512
S100a11-ps,0,0.359214,0,0,0.310537,0,0,0,0.472008,0,0.456138,0.247921,0,0.268795,0.258365,0,0,0.236803,0.234385,0
S100a13,320.640936,362.665437,439.510476,566.95409,238.328588,340.335817,451.578466,571.290829,1293.861198,1046.019937,1044.302653,905.967974,975.785543,716.199631,1129.647672,1017.165935,991.185654,831.246407,972.131103,810.177547
S100a14,0,0,0,0.177879,0,0.062298,0,0,0.128454,0,0,0.097711,0.07217,0.104796,0.285765,0,0,0.044923,0,0.160299
S100a16,0,0,0,0,0,0,0,0,0.521121,0,0.332403,0,0.038569,0.826006,0.196854,0,0,0,0,0.063189
S100a2,5.325905,4.717938,7.066338,0.613581,7.608665,4.983699,6.578551,3.004241,11.69345,3.423443,7.314145,7.73494,3.517717,8.113563,6.335479,2.166587,6.181548,7.398499,3.313869,10.870994
S100a3,6.729776,2.769511,4.902956,1.388016,5.924261,2.127807,2.976103,1.655354,3.70328,1.177385,3.349364,3.623797,1.111447,2.196674,3.868531,1.016309,3.072642,2.869467,1.020252,2.442836
S100a4,1255.848104,1587.904235,1382.379377,958.800505,1407.32139,2260.39921,1641.850614,1637.267498,2797.694536,1532.800533,1978.187529,1482.290364,1366.439656,1471.627563,2268.739746,1579.218473,2208.351464,2132.110367,1283.569677,1625.41923
S100a5,12.748626,7.794636,3.770316,0.648879,7.715509,2.683146,3.605115,1.569144,0.264823,0.491657,0.267537,0,0.306686,0.156768,0.149147,0.395973,0.784774,0.982521,0.135459,0.109265
S100a6,2758.458329,2235.217351,1923.918568,1482.11745,2336.978132,2363.78253,1518.220389,1329.41056,7868.501749,4391.330824,6053.302296,3140.272363,2357.177261,2441.968043,6426.851727,4216.45492,6101.279945,3894.576556,2790.354072,3209.455235
S100a7a,0,0,0.052751,0,0.056515,0,0,0,0.96072,0.041652,0,0.098961,0.253273,0.132025,0.079756,0.037616,0.03661,0.164017,0.075433,0.711603
S100a8,0,0.469642,0,0,0,5.357014,0,0.114442,0,0,0.213667,0.699321,0.243674,187.637627,0.710719,0,0.994131,0.669584,0,8.334002
S100a9,0,0.286819,0,0,0,2.401388,0,0.105774,0.193123,0,0,0.107668,0,80.508226,1.067366,0.094663,0,0.102683,0.099434,5.322162
S100b,66.520447,80.794709,71.786582,52.273707,74.366064,228.37543,78.521737,93.412932,103.267127,69.720434,64.903502,67.015815,67.106875,100.725561,66.746292,60.812617,65.374775,61.108271,58.547812,63.314713
S100g,0,0,0.132444,0,0,0,0,0.116636,0.642124,0.133273,0,0,0,0,0,0,0,0.455392,0.11,0.273497
S100pbp,9.962479,5.98157,7.061181,8.101838,7.396827,4.909893,9.726835,9.353618,6.874465,7.90243,9.081998,8.346659,11.378076,7.023847,9.41672,8.273811,8.666905,9.61774,10.924894,6.920856
S100z,0,0,0,0,0,0,0,0,1.456653,0.179564,0.585957,0.318312,0.168352,0.34336,0.81877,0.57962,0.690202,0,0,0.710454
S1pr1,16.177425,27.061741,34.035178,29.229354,19.756111,56.510066,36.633323,34.488375,37.329762,42.891663,34.851826,31.415511,37.294929,48.270576,37.402911,43.841304,39.992604,32.749803,47.693017,48.28642
